Date,BITO,GLD,SPY,TLT
2022-06-23,12.390687942504883,170.25999450683594,373.3673400878906,111.53306579589844
2022-06-24,12.591617584228516,170.08999633789062,385.2381286621094,109.9891357421875
2022-06-27,12.314143180847168,169.89999389648438,383.7666320800781,109.05107116699219
2022-06-28,11.93142032623291,169.6199951171875,375.9251708984375,109.5592041015625
2022-06-29,11.940987586975098,169.49000549316406,375.6190490722656,111.26923370361328
2022-06-30,11.108562469482422,168.4600067138672,372.5673828125,112.24639892578125
2022-07-01,11.443446159362793,168.32000732421875,376.50787353515625,113.3987808227539
2022-07-05,12.084508895874023,164.75,377.2189025878906,114.28975677490234
2022-07-06,12.017532348632812,162.13999938964844,378.492919921875,112.3707275390625
2022-07-07,12.945637702941895,162.22999572753906,384.1616516113281,111.38185119628906
2022-07-08,12.897796630859375,162.3000030517578,383.84564208984375,110.14820098876953
2022-07-11,12.113212585449219,161.42999267578125,379.4607849121094,112.04762268066406
2022-07-12,11.433877944946289,160.8300018310547,376.10296630859375,112.71341705322266
2022-07-13,11.596535682678223,161.60000610351562,374.12774658203125,114.00582122802734
2022-07-14,12.199325561523438,159.3300018310547,373.2192077636719,113.07568359375
2022-07-15,12.534209251403809,159.00999450683594,380.3495788574219,113.71209716796875
2022-07-18,12.792548179626465,159.16000366210938,377.2090759277344,112.52739715576172
2022-07-19,13.88331127166748,159.5399932861328,387.40093994140625,111.92034149169922
2022-07-20,14.007698059082031,158.0399932861328,389.8699035644531,112.2140884399414
2022-07-21,13.768494606018066,160.27000427246094,393.84002685546875,114.15267181396484
2022-07-22,13.376202583312988,160.6699981689453,390.1859436035156,116.07170867919922
2022-07-25,12.955205917358398,160.22999572753906,390.6600036621094,114.93595886230469
2022-07-26,12.361983299255371,160.0399932861328,386.0380859375,115.02407836914062
2022-07-27,13.51015567779541,161.6699981689453,396.0621032714844,114.37786865234375
2022-07-28,14.15121841430664,163.63999938964844,401.0296630859375,115.28843688964844
2022-07-29,14.18949031829834,164.10000610351562,406.87615966796875,114.9751205444336
2022-08-01,13.596268653869629,165.02999877929688,405.6712951660156,117.74413299560547
2022-08-02,13.577132225036621,164.0500030517578,402.9949645996094,115.25272369384766
2022-08-03,13.902447700500488,164.4499969482422,409.3056335449219,117.06732177734375
2022-08-04,13.232680320739746,167.1699981689453,409.02911376953125,117.02808380126953
2022-08-05,13.557995796203613,165.2899932861328,408.33782958984375,114.2424087524414
2022-08-08,14.15121841430664,166.69000244140625,407.8637390136719,116.08645629882812
2022-08-09,13.61540412902832,167.1999969482422,406.2441101074219,115.63523864746094
2022-08-10,13.969425201416016,166.77999877929688,414.7768859863281,114.87998962402344
2022-08-11,14.333011627197266,166.33999633789062,414.7768859863281,112.20219421386719
2022-08-12,14.313875198364258,167.8699951171875,421.79864501953125,113.34000396728516
2022-08-15,14.160786628723145,165.7100067138672,423.5367736816406,113.2419204711914
2022-08-16,14.13208293914795,165.4199981689453,424.3663635253906,113.71273803710938
2022-08-17,13.691949844360352,164.35000610351562,421.35418701171875,112.52587890625
2022-08-18,13.768494606018066,163.9199981689453,422.578857421875,112.692626953125
2022-08-19,12.515073776245117,162.72000122070312,416.90020751953125,110.87801361083984
2022-08-22,12.371551513671875,161.63999938964844,408.21929931640625,110.50527954101562
2022-08-23,12.677730560302734,162.77000427246094,407.2317199707031,109.89714813232422
2022-08-24,12.773412704467773,163.25,408.53533935546875,109.09281921386719
2022-08-25,12.66816234588623,163.75,414.3028564453125,110.61317443847656
2022-08-26,12.046236038208008,161.75999450683594,400.2790832519531,111.4469223022461
2022-08-29,11.787897109985352,161.86000061035156,397.63238525390625,110.52490234375
2022-08-30,11.65394401550293,160.50999450683594,393.2672119140625,110.79955291748047
2022-08-31,11.826169967651367,159.27000427246094,390.27484130859375,109.74018859863281
2022-09-01,11.625239372253418,157.8699951171875,391.49945068359375,107.7310562133789
2022-09-02,11.65394401550293,159.25999450683594,387.3713073730469,108.3404769897461
2022-09-06,10.974609375,158.3300018310547,385.9096984863281,105.65703582763672
2022-09-07,11.156402587890625,159.94000244140625,392.8425598144531,107.32804107666016
2022-09-08,11.38603687286377,158.97999572753906,395.4103088378906,106.22713470458984
2022-09-09,12.60118579864502,159.82000732421875,401.5531005859375,106.4630355834961
2022-09-12,13.25181770324707,160.6300048828125,405.8688659667969,105.58822631835938
2022-09-13,11.950554847717285,158.5399932861328,388.22064208984375,105.8339614868164
2022-09-14,11.749624252319336,157.92999267578125,389.7020263671875,106.1976547241211
2022-09-15,11.634808540344238,154.97999572753906,385.27764892578125,106.12885284423828
2022-09-16,11.539127349853516,155.83999633789062,382.33837890625,105.24420166015625
2022-09-19,11.481718063354492,155.9600067138672,385.30340576171875,105.48992919921875
2022-09-20,11.146834373474121,155.07000732421875,380.88067626953125,104.43817138671875
2022-09-21,11.165970802307129,155.7899932861328,374.2366638183594,106.18782043457031
2022-09-22,11.357332229614258,155.6999969482422,371.0931396484375,103.47489166259766
2022-09-23,11.051155090332031,153.00999450683594,364.87554931640625,103.89755249023438
2022-09-26,11.299925804138184,151.22999572753906,361.2659606933594,101.91200256347656
2022-09-27,11.23294734954834,151.5399932861328,360.34375,99.22856140136719
2022-09-28,11.529559135437012,154.69000244140625,367.4339904785156,102.55091857910156
2022-09-29,11.443446159362793,154.66000366210938,359.7586669921875,102.02012634277344
2022-09-30,11.472150802612305,154.6699981689453,354.1955261230469,100.7029800415039
2022-10-03,11.539127349853516,158.42999267578125,363.5467224121094,102.30309295654297
2022-10-04,11.979259490966797,160.6999969482422,374.81182861328125,102.0173568725586
2022-10-05,11.874011039733887,159.80999755859375,373.9391784667969,101.04192352294922
2022-10-06,11.816601753234863,159.6300048828125,370.0816650390625,100.48030853271484
2022-10-07,11.443446159362793,157.8800048828125,359.7586669921875,99.5048599243164
2022-10-10,11.280789375305176,155.47999572753906,357.01177978515625,97.95794677734375
2022-10-11,11.156402587890625,155.16000366210938,354.7508239746094,98.39148712158203
2022-10-12,11.261652946472168,155.99000549316406,353.5806884765625,98.874267578125
2022-10-13,11.433877944946289,154.91000366210938,362.9120788574219,97.92839050292969
2022-10-14,11.290356636047363,152.97999572753906,354.64178466796875,97.12044525146484
2022-10-17,11.529559135437012,153.4199981689453,363.7549743652344,96.64750671386719
2022-10-18,11.328628540039062,153.75,368.0289611816406,96.87413024902344
2022-10-19,11.328628540039062,151.69000244140625,365.42095947265625,95.1104507446289
2022-10-20,11.23294734954834,151.4499969482422,362.3567810058594,93.48470306396484
